,ID_DATA,END_DEVICE_NAME,DTYPE,VALUE,DATE_CREATED
464,493,PAI,Temperatura,24.87,2023-11-14 22:21:50
465,494,PAI,PH,6.33,2023-11-14 22:22:04
466,495,PAI,TDS,102.45,2023-11-14 22:22:11
467,496,PAI,Turbidez,0.5,2023-11-14 22:22:18
468,497,PAI,Condutividade,204.9,2023-11-14 22:22:25
469,498,PAI,Temperatura,24.76,2023-11-14 22:22:32
470,499,PAI,PH,6.36,2023-11-14 22:22:45
471,500,PAI,TDS,102.48,2023-11-14 22:22:52
472,501,PAI,Turbidez,0.5,2023-11-14 22:23:00
473,502,PAI,Condutividade,204.97,2023-11-14 22:23:07
474,503,PAI,Temperatura,24.89,2023-11-14 22:23:14
475,504,PAI,PH,6.37,2023-11-14 22:23:26
476,505,PAI,TDS,103.5,2023-11-14 22:23:33
477,506,PAI,Turbidez,0.5,2023-11-14 22:23:40
478,507,PAI,Condutividade,207.0,2023-11-14 22:23:47
479,508,PAI,Temperatura,24.69,2023-11-14 22:23:54
480,509,PAI,PH,6.37,2023-11-14 22:24:07
481,510,PAI,TDS,102.89,2023-11-14 22:24:14
482,511,PAI,Turbidez,0.5,2023-11-14 22:24:21
483,512,PAI,Condutividade,205.79,2023-11-14 22:24:28
484,513,PAI,Temperatura,24.69,2023-11-14 22:24:35
485,514,PAI,PH,6.32,2023-11-14 22:24:48
486,515,PAI,TDS,103.93,2023-11-14 22:24:55
487,516,PAI,Turbidez,0.5,2023-11-14 22:25:02
488,517,PAI,Condutividade,207.86,2023-11-14 22:25:09
489,518,PAI,Temperatura,24.49,2023-11-14 22:25:16
490,519,PAI,PH,6.39,2023-11-14 22:25:29
491,520,PAI,TDS,102.78,2023-11-14 22:25:36
492,521,PAI,Turbidez,0.5,2023-11-14 22:25:43
493,522,PAI,Condutividade,205.57,2023-11-14 22:25:50
494,523,PAI,Temperatura,24.89,2023-11-14 22:25:57
495,524,PAI,PH,6.32,2023-11-14 22:26:10
496,525,PAI,TDS,103.27,2023-11-14 22:26:17
497,526,PAI,Turbidez,0.5,2023-11-14 22:26:25
498,527,PAI,Condutividade,206.55,2023-11-14 22:26:32
499,528,PAI,Temperatura,24.8,2023-11-14 22:26:39
500,529,PAI,PH,6.42,2023-11-14 22:26:51
501,530,PAI,TDS,102.34,2023-11-14 22:26:59
502,531,PAI,Turbidez,0.5,2023-11-14 22:27:06
503,532,PAI,Condutividade,204.69,2023-11-14 22:27:13
504,533,PAI,Temperatura,24.96,2023-11-14 22:27:20
505,534,PAI,PH,6.39,2023-11-14 22:27:33
506,535,PAI,TDS,103.41,2023-11-14 22:27:40
507,536,PAI,Turbidez,0.5,2023-11-14 22:27:47
508,537,PAI,Condutividade,206.83,2023-11-14 22:27:54
509,538,PAI,Temperatura,24.73,2023-11-14 22:28:01
510,539,PAI,PH,6.4,2023-11-14 22:28:14
511,540,PAI,TDS,103.28,2023-11-14 22:28:21
512,541,PAI,Turbidez,0.5,2023-11-14 22:28:28
513,542,PAI,Condutividade,206.57,2023-11-14 22:28:35
514,543,PAI,Temperatura,24.8,2023-11-14 22:28:43
515,544,PAI,PH,6.41,2023-11-14 22:28:55
516,545,PAI,TDS,102.47,2023-11-14 22:29:02
517,546,PAI,Turbidez,0.5,2023-11-14 22:29:09
518,547,PAI,Condutividade,204.93,2023-11-14 22:29:16
519,548,PAI,Temperatura,25.05,2023-11-14 22:29:23
520,549,PAI,PH,6.36,2023-11-14 22:29:36
521,550,PAI,TDS,103.37,2023-11-14 22:29:43
522,551,PAI,Turbidez,0.5,2023-11-14 22:29:50
523,552,PAI,Condutividade,206.73,2023-11-14 22:29:57
524,553,PAI,Temperatura,24.76,2023-11-14 22:30:04
525,554,PAI,PH,6.4,2023-11-14 22:30:17
526,555,PAI,TDS,103.53,2023-11-14 22:30:24
527,556,PAI,Turbidez,0.5,2023-11-14 22:30:31
528,557,PAI,Condutividade,207.06,2023-11-14 22:30:38
529,558,PAI,Temperatura,24.82,2023-11-14 22:30:45
530,559,PAI,PH,6.39,2023-11-14 22:30:59
531,560,PAI,TDS,103.04,2023-11-14 22:31:06
532,561,PAI,Turbidez,0.5,2023-11-14 22:31:13
533,562,PAI,Condutividade,206.09,2023-11-14 22:31:20
534,563,PAI,Temperatura,24.91,2023-11-14 22:31:27
535,564,PAI,PH,6.38,2023-11-14 22:31:40
536,565,PAI,TDS,102.98,2023-11-14 22:31:46
537,566,PAI,Turbidez,0.5,2023-11-14 22:31:53
538,567,PAI,Condutividade,205.97,2023-11-14 22:32:01
539,568,PAI,Temperatura,25.09,2023-11-14 22:32:08
540,569,PAI,PH,6.41,2023-11-14 22:32:21
541,570,PAI,TDS,103.27,2023-11-14 22:32:28
542,571,PAI,Turbidez,0.5,2023-11-14 22:32:35
543,572,PAI,Condutividade,206.55,2023-11-14 22:32:42
544,573,PAI,Temperatura,24.8,2023-11-14 22:32:49
545,574,PAI,PH,6.4,2023-11-14 22:33:02
546,575,PAI,TDS,103.46,2023-11-14 22:33:09
547,576,PAI,Turbidez,0.5,2023-11-14 22:33:16
548,577,PAI,Condutividade,206.92,2023-11-14 22:33:23
549,578,PAI,Temperatura,24.71,2023-11-14 22:33:30
550,579,PAI,PH,6.41,2023-11-14 22:33:43
551,580,PAI,TDS,103.16,2023-11-14 22:33:50
552,581,PAI,Turbidez,0.5,2023-11-14 22:33:57
553,582,PAI,Condutividade,206.33,2023-11-14 22:34:04
554,583,PAI,Temperatura,25.0,2023-11-14 22:34:11
555,584,PAI,PH,6.44,2023-11-14 22:34:24
556,585,PAI,TDS,102.93,2023-11-14 22:34:31
557,586,PAI,Turbidez,0.5,2023-11-14 22:34:38
558,587,PAI,Condutividade,205.87,2023-11-14 22:34:45
559,588,PAI,Temperatura,25.11,2023-11-14 22:34:52
560,589,PAI,PH,6.5,2023-11-14 22:35:05
561,590,PAI,TDS,103.35,2023-11-14 22:35:13
562,591,PAI,Turbidez,0.5,2023-11-14 22:35:20
563,592,PAI,Condutividade,206.7,2023-11-14 22:35:27
564,593,PAI,Temperatura,24.91,2023-11-14 22:35:34
565,594,PAI,PH,6.4,2023-11-14 22:35:46
566,595,PAI,TDS,103.44,2023-11-14 22:35:53
567,596,PAI,Turbidez,0.5,2023-11-14 22:36:01
568,597,PAI,Condutividade,206.88,2023-11-14 22:36:08
569,598,PAI,Temperatura,24.87,2023-11-14 22:36:15
570,599,PAI,PH,6.46,2023-11-14 22:36:27
571,600,PAI,TDS,102.48,2023-11-14 22:36:34
572,601,PAI,Turbidez,0.5,2023-11-14 22:36:41
573,602,PAI,Condutividade,204.95,2023-11-14 22:36:48
574,603,PAI,Temperatura,25.34,2023-11-14 22:36:56
575,604,PAI,PH,6.43,2023-11-14 22:37:09
576,605,PAI,TDS,102.71,2023-11-14 22:37:16
577,606,PAI,Turbidez,0.5,2023-11-14 22:37:23
578,607,PAI,Condutividade,205.42,2023-11-14 22:37:29
579,608,PAI,Temperatura,25.22,2023-11-14 22:37:36
580,609,PAI,PH,6.48,2023-11-14 22:37:50
581,610,PAI,TDS,101.89,2023-11-14 22:37:57
582,611,PAI,Turbidez,0.5,2023-11-14 22:38:04
583,612,PAI,Condutividade,203.77,2023-11-14 22:38:11
584,613,PAI,Temperatura,25.65,2023-11-14 22:38:18
585,614,PAI,PH,6.44,2023-11-14 22:38:31
586,615,PAI,TDS,102.75,2023-11-14 22:38:38
587,616,PAI,Turbidez,0.5,2023-11-14 22:38:45
588,617,PAI,Condutividade,205.5,2023-11-14 22:38:52
589,618,PAI,Temperatura,25.2,2023-11-14 22:38:59
590,619,PAI,PH,6.45,2023-11-14 22:39:12
591,620,PAI,TDS,103.33,2023-11-14 22:39:19
592,621,PAI,Turbidez,0.5,2023-11-14 22:39:26
593,622,PAI,Condutividade,206.66,2023-11-14 22:39:33
594,623,PAI,Temperatura,25.07,2023-11-14 22:39:40
595,624,PAI,PH,6.54,2023-11-14 22:39:53
596,625,PAI,TDS,102.61,2023-11-14 22:40:01
597,626,PAI,Turbidez,0.5,2023-11-14 22:40:08
598,627,PAI,Condutividade,205.23,2023-11-14 22:40:15
599,628,PAI,Temperatura,25.27,2023-11-14 22:40:22
600,629,PAI,PH,6.49,2023-11-14 22:40:34
601,630,PAI,TDS,102.8,2023-11-14 22:40:41
602,631,PAI,Turbidez,0.5,2023-11-14 22:40:48
603,632,PAI,Condutividade,205.6,2023-11-14 22:40:55
604,633,PAI,Temperatura,25.18,2023-11-14 22:41:02
605,634,PAI,PH,6.46,2023-11-14 22:41:16
606,635,PAI,TDS,102.61,2023-11-14 22:41:23
607,636,PAI,Turbidez,0.5,2023-11-14 22:41:29
608,637,PAI,Condutividade,205.22,2023-11-14 22:41:36
609,638,PAI,Temperatura,25.27,2023-11-14 22:41:43
610,639,PAI,PH,6.47,2023-11-14 22:41:57
611,640,PAI,TDS,102.75,2023-11-14 22:42:04
612,641,PAI,Turbidez,0.5,2023-11-14 22:42:10
613,642,PAI,Condutividade,205.5,2023-11-14 22:42:17
614,643,PAI,Temperatura,25.2,2023-11-14 22:42:24
615,644,PAI,PH,6.52,2023-11-14 22:42:38
616,645,PAI,TDS,102.48,2023-11-14 22:42:45
617,646,PAI,Turbidez,0.5,2023-11-14 22:42:52
618,647,PAI,Condutividade,204.96,2023-11-14 22:42:59
619,648,PAI,Temperatura,25.33,2023-11-14 22:43:06
620,649,PAI,PH,6.47,2023-11-14 22:43:19
621,650,PAI,TDS,102.7,2023-11-14 22:43:26
622,651,PAI,Turbidez,0.5,2023-11-14 22:43:33
623,652,PAI,Condutividade,205.41,2023-11-14 22:43:40
624,653,PAI,Temperatura,25.22,2023-11-14 22:43:46
625,654,PAI,PH,6.45,2023-11-14 22:44:00
626,655,PAI,TDS,102.21,2023-11-14 22:44:07
627,656,PAI,Turbidez,0.5,2023-11-14 22:44:14
628,657,PAI,Condutividade,204.41,2023-11-14 22:44:21
629,658,PAI,Temperatura,25.47,2023-11-14 22:44:28
630,659,PAI,PH,6.52,2023-11-14 22:44:41
631,660,PAI,TDS,101.77,2023-11-14 22:44:48
632,661,PAI,Turbidez,0.5,2023-11-14 22:44:55
633,662,PAI,Condutividade,203.55,2023-11-14 22:45:02
634,663,PAI,Temperatura,25.69,2023-11-14 22:45:09
635,664,PAI,PH,6.49,2023-11-14 22:45:23
636,665,PAI,TDS,102.8,2023-11-14 22:45:30
637,666,PAI,Turbidez,0.5,2023-11-14 22:45:37
638,667,PAI,Condutividade,205.59,2023-11-14 22:45:44
639,668,PAI,Temperatura,25.18,2023-11-14 22:45:51
640,669,PAI,PH,6.52,2023-11-14 22:46:03
641,670,PAI,TDS,102.84,2023-11-14 22:46:19
642,671,PAI,Turbidez,0.5,2023-11-14 22:46:26
643,672,PAI,Condutividade,205.68,2023-11-14 22:46:33
644,673,PAI,Temperatura,25.16,2023-11-14 22:46:40
645,674,PAI,PH,6.53,2023-11-14 22:46:55
646,675,PAI,TDS,101.98,2023-11-14 22:47:02
647,676,PAI,Turbidez,0.5,2023-11-14 22:47:09
648,677,PAI,Condutividade,203.96,2023-11-14 22:47:15
649,678,PAI,Temperatura,25.58,2023-11-14 22:47:22
650,679,PAI,PH,6.53,2023-11-14 22:47:36
651,680,PAI,TDS,102.52,2023-11-14 22:47:43
652,681,PAI,Turbidez,0.5,2023-11-14 22:47:50
653,682,PAI,Condutividade,205.04,2023-11-14 22:47:57
654,683,PAI,Temperatura,25.31,2023-11-14 22:48:04
655,684,PAI,PH,6.55,2023-11-14 22:48:17
656,685,PAI,TDS,102.2,2023-11-14 22:48:24
657,686,PAI,Turbidez,0.5,2023-11-14 22:48:31
658,687,PAI,Condutividade,204.41,2023-11-14 22:48:38
659,688,PAI,Temperatura,25.47,2023-11-14 22:48:45
660,689,PAI,PH,6.52,2023-11-14 22:48:59
661,690,PAI,TDS,102.89,2023-11-14 22:49:06
662,691,PAI,Turbidez,0.5,2023-11-14 22:49:12
663,692,PAI,Condutividade,205.78,2023-11-14 22:49:20
664,693,PAI,Temperatura,25.14,2023-11-14 22:49:26
665,694,PAI,PH,6.58,2023-11-14 22:49:39
666,695,PAI,TDS,102.38,2023-11-14 22:49:46
667,696,PAI,Turbidez,0.5,2023-11-14 22:49:53
668,697,PAI,Condutividade,204.77,2023-11-14 22:50:01
669,698,PAI,Temperatura,25.38,2023-11-14 22:50:08
670,699,PAI,PH,6.53,2023-11-14 22:50:20
671,700,PAI,TDS,102.28,2023-11-14 22:50:27
672,701,PAI,Turbidez,0.5,2023-11-14 22:50:34
673,702,PAI,Condutividade,204.55,2023-11-14 22:50:41
674,703,PAI,Temperatura,25.58,2023-11-14 22:50:48
675,704,PAI,PH,6.57,2023-11-14 22:51:02
676,705,PAI,TDS,102.48,2023-11-14 22:51:09
677,706,PAI,Turbidez,0.5,2023-11-14 22:51:15
678,707,PAI,Condutividade,204.96,2023-11-14 22:51:22
679,708,PAI,Temperatura,25.78,2023-11-14 22:51:30
680,709,PAI,PH,6.57,2023-11-14 22:51:43
681,710,PAI,TDS,102.25,2023-11-14 22:51:50
682,711,PAI,Turbidez,0.5,2023-11-14 22:51:57
683,712,PAI,Condutividade,204.5,2023-11-14 22:52:04
684,713,PAI,Temperatura,25.45,2023-11-14 22:52:12
685,714,PAI,PH,6.58,2023-11-14 22:52:24
686,715,PAI,TDS,102.85,2023-11-14 22:52:32
687,716,PAI,Turbidez,0.5,2023-11-14 22:52:39
688,717,PAI,Condutividade,205.7,2023-11-14 22:52:46
689,718,PAI,Temperatura,25.45,2023-11-14 22:52:53
690,719,PAI,PH,6.59,2023-11-14 22:53:05
691,720,PAI,TDS,102.89,2023-11-14 22:53:12
692,721,PAI,Turbidez,0.5,2023-11-14 22:53:19
693,722,PAI,Condutividade,205.79,2023-11-14 22:53:26
694,723,PAI,Temperatura,25.42,2023-11-14 22:53:33
695,724,PAI,PH,6.62,2023-11-14 22:53:46
696,725,PAI,TDS,102.4,2023-11-14 22:53:53
697,726,PAI,Turbidez,0.5,2023-11-14 22:54:06
698,727,PAI,Condutividade,204.8,2023-11-14 22:54:13
699,728,PAI,Temperatura,25.67,2023-11-14 22:54:20
700,729,PAI,PH,6.64,2023-11-14 22:54:38
701,730,PAI,TDS,101.76,2023-11-14 22:54:45
702,731,PAI,Turbidez,0.5,2023-11-14 22:54:52
703,732,PAI,Condutividade,203.51,2023-11-14 22:55:00
704,733,PAI,Temperatura,25.69,2023-11-14 22:55:08
705,734,PAI,PH,6.58,2023-11-14 22:55:19
706,735,PAI,TDS,102.99,2023-11-14 22:55:26
707,736,PAI,Turbidez,0.5,2023-11-14 22:55:33
708,737,PAI,Condutividade,205.99,2023-11-14 22:55:41
709,738,PAI,Temperatura,25.67,2023-11-14 22:55:48
710,739,PAI,PH,6.61,2023-11-14 22:56:00
711,740,PAI,TDS,101.8,2023-11-14 22:56:07
712,741,PAI,Turbidez,0.5,2023-11-14 22:56:14
713,742,PAI,Condutividade,203.6,2023-11-14 22:56:21
714,743,PAI,Temperatura,25.67,2023-11-14 22:56:29
715,744,PAI,PH,6.58,2023-11-14 22:56:41
716,745,PAI,TDS,102.72,2023-11-14 22:56:48
717,746,PAI,Turbidez,0.5,2023-11-14 22:56:55
718,747,PAI,Condutividade,205.44,2023-11-14 22:57:03
719,748,PAI,Temperatura,25.51,2023-11-14 22:57:10
720,749,PAI,PH,6.62,2023-11-14 22:57:22
721,750,PAI,TDS,102.76,2023-11-14 22:57:29
722,751,PAI,Turbidez,0.5,2023-11-14 22:57:36
723,752,PAI,Condutividade,205.52,2023-11-14 22:57:43
724,753,PAI,Temperatura,25.49,2023-11-14 22:57:50
725,754,PAI,PH,6.58,2023-11-14 22:58:03
726,755,PAI,TDS,101.78,2023-11-14 22:58:10
727,756,PAI,Turbidez,0.5,2023-11-14 22:58:17
728,757,PAI,Condutividade,203.56,2023-11-14 22:58:25
729,758,PAI,Temperatura,25.98,2023-11-14 22:58:32
730,759,PAI,PH,6.61,2023-11-14 22:58:44
731,760,PAI,TDS,103.06,2023-11-14 22:58:51
732,761,PAI,Turbidez,0.5,2023-11-14 22:59:00
733,762,PAI,Condutividade,206.13,2023-11-14 22:59:07
734,763,PAI,Temperatura,25.49,2023-11-14 22:59:14
735,764,PAI,PH,6.61,2023-11-14 22:59:25
736,765,PAI,TDS,102.81,2023-11-14 22:59:32
737,766,PAI,PH,6.6,2023-11-14 22:59:43
738,767,PAI,TDS,102.31,2023-11-14 22:59:54
739,768,PAI,Turbidez,0.5,2023-11-14 23:00:02
740,769,PAI,Condutividade,204.62,2023-11-14 23:00:09
741,770,PAI,Temperatura,25.71,2023-11-14 23:00:16
742,771,PAI,PH,6.61,2023-11-14 23:00:27
743,772,PAI,TDS,103.54,2023-11-14 23:00:34
744,773,PAI,Turbidez,0.5,2023-11-14 23:00:41
745,774,PAI,Condutividade,207.09,2023-11-14 23:00:48
746,775,PAI,Temperatura,25.4,2023-11-14 23:00:55
747,776,PAI,PH,6.62,2023-11-14 23:01:08
748,777,PAI,TDS,102.95,2023-11-14 23:01:15
749,778,PAI,Turbidez,0.5,2023-11-14 23:01:22
750,779,PAI,Condutividade,205.9,2023-11-14 23:01:29
751,780,PAI,Temperatura,25.69,2023-11-14 23:01:36
752,781,PAI,PH,6.58,2023-11-14 23:01:49
753,782,PAI,TDS,104.62,2023-11-14 23:01:57
754,783,PAI,Turbidez,0.5,2023-11-14 23:02:04
755,784,PAI,Condutividade,209.24,2023-11-14 23:02:11
756,785,PAI,Temperatura,24.92,2023-11-14 23:02:18
757,786,PAI,PH,6.67,2023-11-14 23:02:30
758,787,PAI,TDS,103.04,2023-11-14 23:02:37
759,788,PAI,Turbidez,0.5,2023-11-14 23:02:45
760,789,PAI,Condutividade,206.08,2023-11-14 23:02:52
761,790,PAI,Temperatura,25.65,2023-11-14 23:03:00
762,791,PAI,PH,6.61,2023-11-14 23:03:12
763,792,PAI,TDS,102.81,2023-11-14 23:03:19
764,793,PAI,Turbidez,0.5,2023-11-14 23:03:26
765,794,PAI,Condutividade,205.63,2023-11-14 23:03:33
766,795,PAI,Temperatura,25.76,2023-11-14 23:03:40
767,796,PAI,PH,6.62,2023-11-14 23:03:53
768,797,PAI,TDS,102.9,2023-11-14 23:04:00
769,798,PAI,Turbidez,0.5,2023-11-14 23:04:07
770,799,PAI,Condutividade,205.81,2023-11-14 23:04:14
771,800,PAI,Temperatura,25.71,2023-11-14 23:04:21
772,801,PAI,PH,6.66,2023-11-14 23:04:34
773,802,PAI,TDS,101.94,2023-11-14 23:04:41
774,803,PAI,Turbidez,0.5,2023-11-14 23:04:48
775,804,PAI,Condutividade,203.87,2023-11-14 23:04:55
776,805,PAI,Temperatura,26.21,2023-11-14 23:05:02
777,806,PAI,PH,6.66,2023-11-14 23:05:16
778,807,PAI,TDS,102.86,2023-11-14 23:05:23
779,808,PAI,Turbidez,0.5,2023-11-14 23:05:30
780,809,PAI,Condutividade,205.72,2023-11-14 23:05:37
781,810,PAI,Temperatura,25.74,2023-11-14 23:05:44
782,811,PAI,PH,6.63,2023-11-14 23:05:56
783,812,PAI,TDS,102.46,2023-11-14 23:06:03
784,813,PAI,Turbidez,0.5,2023-11-14 23:06:10
785,814,PAI,Condutividade,204.91,2023-11-14 23:06:17
786,815,PAI,Temperatura,25.94,2023-11-14 23:06:24
787,816,PAI,PH,6.6,2023-11-14 23:06:37
788,817,PAI,TDS,102.82,2023-11-14 23:06:44
789,818,PAI,Turbidez,0.5,2023-11-14 23:06:51
790,819,PAI,Condutividade,205.64,2023-11-14 23:06:59
791,820,PAI,Temperatura,25.76,2023-11-14 23:07:06
792,821,PAI,PH,6.66,2023-11-14 23:07:18
793,822,PAI,TDS,102.1,2023-11-14 23:07:26
794,823,PAI,Turbidez,0.5,2023-11-14 23:07:33
795,824,PAI,Condutividade,204.2,2023-11-14 23:07:40
796,825,PAI,Temperatura,26.12,2023-11-14 23:07:47
797,826,PAI,PH,6.63,2023-11-14 23:08:00
798,827,PAI,TDS,102.9,2023-11-14 23:08:07
799,828,PAI,Turbidez,0.5,2023-11-14 23:08:14
800,829,PAI,Condutividade,205.81,2023-11-14 23:08:21
801,830,PAI,Temperatura,25.71,2023-11-14 23:08:28
802,831,PAI,PH,6.71,2023-11-14 23:08:40
803,832,PAI,TDS,104.87,2023-11-14 23:08:48
804,833,PAI,Turbidez,0.5,2023-11-14 23:08:55
805,834,PAI,Condutividade,209.74,2023-11-14 23:09:02
806,835,PAI,Temperatura,24.83,2023-11-14 23:09:09
807,836,PAI,PH,6.64,2023-11-14 23:09:22
808,837,PAI,TDS,102.72,2023-11-14 23:09:29
809,838,PAI,Turbidez,0.5,2023-11-14 23:09:36
810,839,PAI,Condutividade,205.44,2023-11-14 23:09:43
811,840,PAI,Temperatura,25.8,2023-11-14 23:09:50
812,841,PAI,PH,6.67,2023-11-14 23:10:03
813,842,PAI,TDS,103.55,2023-11-14 23:10:11
814,843,PAI,Turbidez,0.5,2023-11-14 23:10:18
815,844,PAI,Condutividade,207.1,2023-11-14 23:10:25
816,845,PAI,Temperatura,25.4,2023-11-14 23:10:32
817,846,PAI,PH,6.66,2023-11-14 23:10:44
818,847,PAI,TDS,103.13,2023-11-14 23:10:51
819,848,PAI,Turbidez,0.5,2023-11-14 23:10:59
820,849,PAI,Condutividade,206.27,2023-11-14 23:11:06
821,850,PAI,Temperatura,25.6,2023-11-14 23:11:13
822,851,PAI,PH,6.68,2023-11-14 23:11:25
823,852,PAI,TDS,102.1,2023-11-14 23:11:32
824,853,PAI,Turbidez,0.5,2023-11-14 23:11:39
825,854,PAI,Condutividade,204.21,2023-11-14 23:11:46
826,855,PAI,Temperatura,26.12,2023-11-14 23:11:53
827,856,PAI,PH,6.71,2023-11-14 23:12:06
828,857,PAI,TDS,102.31,2023-11-14 23:12:13
829,858,PAI,Turbidez,0.5,2023-11-14 23:12:20
830,859,PAI,Condutividade,204.63,2023-11-14 23:12:27
831,860,PAI,Temperatura,26.01,2023-11-14 23:12:34
832,861,PAI,PH,6.74,2023-11-14 23:12:47
833,862,PAI,TDS,101.96,2023-11-14 23:12:54
834,863,PAI,Turbidez,0.5,2023-11-14 23:13:01
835,864,PAI,Condutividade,203.93,2023-11-14 23:13:08
836,865,PAI,Temperatura,26.19,2023-11-14 23:13:15
837,866,PAI,PH,6.69,2023-11-14 23:13:28
838,867,PAI,TDS,102.68,2023-11-14 23:13:36
839,868,PAI,Turbidez,0.5,2023-11-14 23:13:43
840,869,PAI,Condutividade,205.35,2023-11-14 23:13:50
841,870,PAI,Temperatura,25.83,2023-11-14 23:13:58
842,871,PAI,PH,6.7,2023-11-14 23:14:10
843,872,PAI,TDS,102.95,2023-11-14 23:14:17
844,873,PAI,Turbidez,0.5,2023-11-14 23:14:24
845,874,PAI,Condutividade,205.9,2023-11-14 23:14:31
846,875,PAI,Temperatura,25.69,2023-11-14 23:14:38
847,876,PAI,PH,6.72,2023-11-14 23:14:51
848,877,PAI,TDS,102.23,2023-11-14 23:14:59
849,878,PAI,Turbidez,0.5,2023-11-14 23:15:06
850,879,PAI,Condutividade,204.45,2023-11-14 23:15:13
851,880,PAI,Temperatura,26.05,2023-11-14 23:15:20
852,881,PAI,PH,6.7,2023-11-14 23:15:32
853,882,PAI,TDS,102.4,2023-11-14 23:15:39
854,883,PAI,Turbidez,0.5,2023-11-14 23:15:46
855,884,PAI,Condutividade,204.81,2023-11-14 23:15:53
856,885,PAI,Temperatura,25.96,2023-11-14 23:16:00
857,886,PAI,PH,6.71,2023-11-14 23:16:14
858,887,PAI,TDS,102.32,2023-11-14 23:16:21
859,888,PAI,Turbidez,0.5,2023-11-14 23:16:28
860,889,PAI,Condutividade,204.63,2023-11-14 23:16:35
861,890,PAI,Temperatura,26.01,2023-11-14 23:16:42
862,891,PAI,PH,6.74,2023-11-14 23:16:54
863,892,PAI,TDS,102.27,2023-11-14 23:17:01
864,893,PAI,Turbidez,0.5,2023-11-14 23:17:08
865,894,PAI,Condutividade,204.54,2023-11-14 23:17:15
866,895,PAI,Temperatura,26.03,2023-11-14 23:17:22
867,896,PAI,PH,6.7,2023-11-14 23:17:35
868,897,PAI,TDS,101.62,2023-11-14 23:17:42
869,898,PAI,Turbidez,0.5,2023-11-14 23:17:49
870,899,PAI,Condutividade,203.24,2023-11-14 23:17:56
871,900,PAI,Temperatura,26.37,2023-11-14 23:18:03
872,901,PAI,PH,6.77,2023-11-14 23:18:16
873,902,PAI,TDS,102.36,2023-11-14 23:18:23
874,903,PAI,Turbidez,0.5,2023-11-14 23:18:30
875,904,PAI,Condutividade,204.72,2023-11-14 23:18:37
876,905,PAI,Temperatura,25.98,2023-11-14 23:18:44
877,906,PAI,PH,6.7,2023-11-14 23:18:58
878,907,PAI,TDS,102.5,2023-11-14 23:19:05
879,908,PAI,Turbidez,0.5,2023-11-14 23:19:12
880,909,PAI,Condutividade,204.99,2023-11-14 23:19:19
881,910,PAI,Temperatura,25.92,2023-11-14 23:19:26
882,911,PAI,PH,6.72,2023-11-14 23:19:39
883,912,PAI,TDS,102.36,2023-11-14 23:19:46
884,913,PAI,Turbidez,0.5,2023-11-14 23:19:53
885,914,PAI,Condutividade,204.72,2023-11-14 23:20:00
886,915,PAI,Temperatura,25.98,2023-11-14 23:20:07
887,916,PAI,PH,6.79,2023-11-14 23:20:20
888,917,PAI,TDS,102.36,2023-11-14 23:20:27
889,918,PAI,Turbidez,0.5,2023-11-14 23:20:34
890,919,PAI,Condutividade,204.72,2023-11-14 23:20:41
891,920,PAI,Temperatura,25.98,2023-11-14 23:20:48
892,921,PAI,PH,6.75,2023-11-14 23:21:01
893,922,PAI,TDS,102.27,2023-11-14 23:21:08
894,923,PAI,Turbidez,0.5,2023-11-14 23:21:15
895,924,PAI,Condutividade,204.54,2023-11-14 23:21:23
896,925,PAI,Temperatura,26.03,2023-11-14 23:21:30
897,926,PAI,PH,6.68,2023-11-14 23:21:42
898,927,PAI,TDS,102.71,2023-11-14 23:21:49
899,928,PAI,Turbidez,0.5,2023-11-14 23:21:57
900,929,PAI,Condutividade,205.41,2023-11-14 23:22:05
901,930,PAI,Temperatura,25.96,2023-11-14 23:22:12
902,931,PAI,PH,6.74,2023-11-14 23:22:23
903,932,PAI,TDS,104.46,2023-11-14 23:22:32
904,933,PAI,Turbidez,0.5,2023-11-14 23:22:39
905,934,PAI,Condutividade,208.93,2023-11-14 23:22:46
906,935,PAI,Temperatura,25.03,2023-11-14 23:22:53
907,936,PAI,PH,6.72,2023-11-14 23:23:04
908,937,PAI,TDS,102.61,2023-11-14 23:23:11
909,938,PAI,Turbidez,0.5,2023-11-14 23:23:19
910,939,PAI,Condutividade,205.22,2023-11-14 23:23:26
911,940,PAI,Temperatura,26.01,2023-11-14 23:23:33
912,941,PAI,PH,6.78,2023-11-14 23:23:45
913,942,PAI,TDS,101.51,2023-11-14 23:23:53
914,943,PAI,Turbidez,0.5,2023-11-14 23:24:00
915,944,PAI,Condutividade,203.02,2023-11-14 23:24:07
916,945,PAI,Temperatura,26.57,2023-11-14 23:24:14
917,946,PAI,PH,6.71,2023-11-14 23:24:27
918,947,PAI,TDS,102.47,2023-11-14 23:24:34
919,948,PAI,Turbidez,0.5,2023-11-14 23:24:41
920,949,PAI,Condutividade,204.95,2023-11-14 23:24:48
921,950,PAI,Temperatura,26.07,2023-11-14 23:24:56
922,951,PAI,PH,6.76,2023-11-14 23:25:08
923,952,PAI,TDS,102.14,2023-11-14 23:25:16
924,953,PAI,Turbidez,0.5,2023-11-14 23:25:23
925,954,PAI,Condutividade,204.27,2023-11-14 23:25:30
926,955,PAI,Temperatura,26.1,2023-11-14 23:25:38
927,956,PAI,PH,6.78,2023-11-14 23:25:49
928,957,PAI,TDS,102.64,2023-11-14 23:25:57
